
These predictions were generated by MoorDyn (v2.0.02022-12-08) on 25-Sep-2023 at 13:52:54.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3
  529.5000   3.3516692E+06   3.0356962E+06   3.2025172E+06
  529.5100   3.3516482E+06   3.0357305E+06   3.2025058E+06
  529.5200   3.3516270E+06   3.0357648E+06   3.2024942E+06
  529.5300   3.3516060E+06   3.0357990E+06   3.2024828E+06
  529.5400   3.3515850E+06   3.0358332E+06   3.2024712E+06
  529.5500   3.3515638E+06   3.0358675E+06   3.2024598E+06
  529.5600   3.3515428E+06   3.0359020E+06   3.2024482E+06
  529.5700   3.3515218E+06   3.0359362E+06   3.2024368E+06
  529.5800   3.3515005E+06   3.0359708E+06   3.2024252E+06
  529.5900   3.3514795E+06   3.0360052E+06   3.2024135E+06
  529.6000   3.3514582E+06   3.0360395E+06   3.2024020E+06
  529.6100   3.3514370E+06   3.0360740E+06   3.2023905E+06
  529.6200   3.3514160E+06   3.0361085E+06   3.2023788E+06
  529.6300   3.3513948E+06   3.0361430E+06   3.2023672E+06
  529.6400   3.3513735E+06   3.0361778E+06   3.2023555E+06
  529.6500   3.3513525E+06   3.0362122E+06   3.2023440E+06
  529.6600   3.3513312E+06   3.0362468E+06   3.2023322E+06
  529.6700   3.3513100E+06   3.0362815E+06   3.2023205E+06
  529.6800   3.3512888E+06   3.0363162E+06   3.2023090E+06
  529.6900   3.3512675E+06   3.0363508E+06   3.2022972E+06
  529.7000   3.3512462E+06   3.0363855E+06   3.2022855E+06
  529.7100   3.3512250E+06   3.0364202E+06   3.2022738E+06
  529.7200   3.3512038E+06   3.0364550E+06   3.2022620E+06
  529.7300   3.3511822E+06   3.0364900E+06   3.2022502E+06
  529.7400   3.3511610E+06   3.0365248E+06   3.2022385E+06
  529.7500   3.3511398E+06   3.0365595E+06   3.2022265E+06
  529.7600   3.3511182E+06   3.0365945E+06   3.2022148E+06
  529.7700   3.3510970E+06   3.0366295E+06   3.2022030E+06
  529.7800   3.3510758E+06   3.0366642E+06   3.2021912E+06
  529.7900   3.3510542E+06   3.0366992E+06   3.2021792E+06
  529.8000   3.3510330E+06   3.0367342E+06   3.2021675E+06
  529.8100   3.3510115E+06   3.0367692E+06   3.2021555E+06
  529.8200   3.3509900E+06   3.0368042E+06   3.2021438E+06
  529.8300   3.3509688E+06   3.0368395E+06   3.2021318E+06
  529.8400   3.3509472E+06   3.0368745E+06   3.2021198E+06
  529.8500   3.3509258E+06   3.0369095E+06   3.2021080E+06
  529.8600   3.3509045E+06   3.0369448E+06   3.2020960E+06
  529.8700   3.3508830E+06   3.0369800E+06   3.2020840E+06
  529.8800   3.3508615E+06   3.0370152E+06   3.2020720E+06
  529.8900   3.3508400E+06   3.0370502E+06   3.2020600E+06
  529.9000   3.3508185E+06   3.0370858E+06   3.2020480E+06
  529.9100   3.3507970E+06   3.0371210E+06   3.2020360E+06
  529.9200   3.3507755E+06   3.0371562E+06   3.2020240E+06
  529.9300   3.3507540E+06   3.0371915E+06   3.2020118E+06
  529.9400   3.3507322E+06   3.0372270E+06   3.2019998E+06
  529.9500   3.3507108E+06   3.0372622E+06   3.2019878E+06
  529.9600   3.3506892E+06   3.0372978E+06   3.2019758E+06
  529.9700   3.3506678E+06   3.0373332E+06   3.2019635E+06
  529.9800   3.3506460E+06   3.0373685E+06   3.2019515E+06
  529.9900   3.3506245E+06   3.0374040E+06   3.2019392E+06
  530.0000   3.3506028E+06   3.0374398E+06   3.2019272E+06
  530.0100   3.3505812E+06   3.0374752E+06   3.2019150E+06
  530.0200   3.3505595E+06   3.0375108E+06   3.2019028E+06
  530.0300   3.3505380E+06   3.0375462E+06   3.2018905E+06
  530.0400   3.3505162E+06   3.0375820E+06   3.2018785E+06
  530.0500   3.3504948E+06   3.0376175E+06   3.2018662E+06
  530.0600   3.3504730E+06   3.0376532E+06   3.2018540E+06
  530.0700   3.3504512E+06   3.0376890E+06   3.2018418E+06
  530.0800   3.3504295E+06   3.0377248E+06   3.2018295E+06
  530.0900   3.3504078E+06   3.0377605E+06   3.2018172E+06
  530.1000   3.3503860E+06   3.0377962E+06   3.2018048E+06
  530.1100   3.3503645E+06   3.0378320E+06   3.2017925E+06
  530.1200   3.3503428E+06   3.0378680E+06   3.2017802E+06
  530.1300   3.3503208E+06   3.0379038E+06   3.2017680E+06
  530.1400   3.3502990E+06   3.0379398E+06   3.2017555E+06
  530.1500   3.3502772E+06   3.0379755E+06   3.2017432E+06
  530.1600   3.3502555E+06   3.0380115E+06   3.2017308E+06
  530.1700   3.3502338E+06   3.0380475E+06   3.2017185E+06
  530.1800   3.3502120E+06   3.0380835E+06   3.2017060E+06
  530.1900   3.3501900E+06   3.0381195E+06   3.2016938E+06
  530.2000   3.3501682E+06   3.0381555E+06   3.2016812E+06
  530.2100   3.3501465E+06   3.0381915E+06   3.2016688E+06
  530.2200   3.3501245E+06   3.0382278E+06   3.2016562E+06
  530.2300   3.3501028E+06   3.0382638E+06   3.2016438E+06
  530.2400   3.3500808E+06   3.0383000E+06   3.2016312E+06
  530.2500   3.3500588E+06   3.0383360E+06   3.2016190E+06
  530.2600   3.3500370E+06   3.0383722E+06   3.2016062E+06
  530.2700   3.3500150E+06   3.0384085E+06   3.2015938E+06
  530.2800   3.3499930E+06   3.0384448E+06   3.2015812E+06
  530.2900   3.3499712E+06   3.0384810E+06   3.2015688E+06
  530.3000   3.3499492E+06   3.0385172E+06   3.2015562E+06
  530.3100   3.3499272E+06   3.0385535E+06   3.2015435E+06
  530.3200   3.3499052E+06   3.0385900E+06   3.2015310E+06
  530.3300   3.3498832E+06   3.0386262E+06   3.2015185E+06
  530.3400   3.3498612E+06   3.0386628E+06   3.2015058E+06
  530.3500   3.3498392E+06   3.0386992E+06   3.2014932E+06
  530.3600   3.3498172E+06   3.0387355E+06   3.2014805E+06
  530.3700   3.3497952E+06   3.0387720E+06   3.2014678E+06
  530.3800   3.3497732E+06   3.0388085E+06   3.2014552E+06
  530.3900   3.3497512E+06   3.0388450E+06   3.2014425E+06
  530.4000   3.3497290E+06   3.0388818E+06   3.2014298E+06
  530.4100   3.3497070E+06   3.0389182E+06   3.2014170E+06
  530.4200   3.3496850E+06   3.0389548E+06   3.2014042E+06
  530.4300   3.3496628E+06   3.0389915E+06   3.2013915E+06
  530.4400   3.3496408E+06   3.0390280E+06   3.2013788E+06
  530.4500   3.3496185E+06   3.0390648E+06   3.2013660E+06
  530.4600   3.3495965E+06   3.0391015E+06   3.2013532E+06
  530.4700   3.3495742E+06   3.0391382E+06   3.2013405E+06
  530.4800   3.3495522E+06   3.0391750E+06   3.2013278E+06
  530.4900   3.3495300E+06   3.0392118E+06   3.2013148E+06
  530.5000   3.3495078E+06   3.0392485E+06   3.2013020E+06
  530.5100   3.3494858E+06   3.0392852E+06   3.2012892E+06
  530.5200   3.3494635E+06   3.0393222E+06   3.2012762E+06
  530.5300   3.3494412E+06   3.0393590E+06   3.2012635E+06
  530.5400   3.3494190E+06   3.0393960E+06   3.2012505E+06
  530.5500   3.3493968E+06   3.0394330E+06   3.2012375E+06
  530.5600   3.3493745E+06   3.0394698E+06   3.2012248E+06
  530.5700   3.3493522E+06   3.0395068E+06   3.2012118E+06
  530.5800   3.3493300E+06   3.0395438E+06   3.2011988E+06
  530.5900   3.3493078E+06   3.0395808E+06   3.2011858E+06
  530.6000   3.3492855E+06   3.0396180E+06   3.2011728E+06
  530.6100   3.3492632E+06   3.0396550E+06   3.2011600E+06
  530.6200   3.3492410E+06   3.0396920E+06   3.2011470E+06
  530.6300   3.3492188E+06   3.0397292E+06   3.2011338E+06
  530.6400   3.3491962E+06   3.0397662E+06   3.2011208E+06
  530.6500   3.3491740E+06   3.0398035E+06   3.2011078E+06
  530.6600   3.3491518E+06   3.0398408E+06   3.2010948E+06
  530.6700   3.3491292E+06   3.0398780E+06   3.2010818E+06
  530.6800   3.3491070E+06   3.0399152E+06   3.2010685E+06
  530.6900   3.3490845E+06   3.0399525E+06   3.2010555E+06
  530.7000   3.3490622E+06   3.0399898E+06   3.2010425E+06
  530.7100   3.3490398E+06   3.0400270E+06   3.2010292E+06
  530.7200   3.3490172E+06   3.0400645E+06   3.2010162E+06
  530.7300   3.3489950E+06   3.0401018E+06   3.2010030E+06
  530.7400   3.3489725E+06   3.0401392E+06   3.2009898E+06
  530.7500   3.3489500E+06   3.0401765E+06   3.2009768E+06
  530.7600   3.3489278E+06   3.0402140E+06   3.2009635E+06
  530.7700   3.3489052E+06   3.0402515E+06   3.2009502E+06
  530.7800   3.3488828E+06   3.0402890E+06   3.2009370E+06
  530.7900   3.3488602E+06   3.0403265E+06   3.2009238E+06
  530.8000   3.3488378E+06   3.0403640E+06   3.2009105E+06
  530.8100   3.3488152E+06   3.0404015E+06   3.2008972E+06
  530.8200   3.3487928E+06   3.0404392E+06   3.2008840E+06
  530.8300   3.3487702E+06   3.0404768E+06   3.2008708E+06
  530.8400   3.3487478E+06   3.0405145E+06   3.2008575E+06
  530.8500   3.3487250E+06   3.0405520E+06   3.2008442E+06
  530.8600   3.3487025E+06   3.0405898E+06   3.2008308E+06
  530.8700   3.3486800E+06   3.0406275E+06   3.2008175E+06
  530.8800   3.3486575E+06   3.0406652E+06   3.2008042E+06
  530.8900   3.3486348E+06   3.0407030E+06   3.2007908E+06
  530.9000   3.3486122E+06   3.0407408E+06   3.2007775E+06
  530.9100   3.3485898E+06   3.0407785E+06   3.2007640E+06
  530.9200   3.3485670E+06   3.0408165E+06   3.2007508E+06
  530.9300   3.3485445E+06   3.0408542E+06   3.2007372E+06
  530.9400   3.3485218E+06   3.0408920E+06   3.2007238E+06
  530.9500   3.3484990E+06   3.0409300E+06   3.2007102E+06
  530.9600   3.3484765E+06   3.0409680E+06   3.2006970E+06
  530.9700   3.3484538E+06   3.0410060E+06   3.2006835E+06
  530.9800   3.3484310E+06   3.0410438E+06   3.2006700E+06
  530.9900   3.3484085E+06   3.0410818E+06   3.2006565E+06
  531.0000   3.3483858E+06   3.0411200E+06   3.2006430E+06
  531.0100   3.3483630E+06   3.0411580E+06   3.2006295E+06
  531.0200   3.3483402E+06   3.0411960E+06   3.2006160E+06
  531.0300   3.3483175E+06   3.0412340E+06   3.2006022E+06
  531.0400   3.3482948E+06   3.0412722E+06   3.2005888E+06
  531.0500   3.3482720E+06   3.0413102E+06   3.2005752E+06
  531.0600   3.3482492E+06   3.0413485E+06   3.2005618E+06
  531.0700   3.3482265E+06   3.0413868E+06   3.2005480E+06
  531.0800   3.3482038E+06   3.0414250E+06   3.2005345E+06
  531.0900   3.3481810E+06   3.0414630E+06   3.2005208E+06
  531.1000   3.3481582E+06   3.0415015E+06   3.2005072E+06
  531.1100   3.3481352E+06   3.0415398E+06   3.2004935E+06
  531.1200   3.3481125E+06   3.0415780E+06   3.2004800E+06
  531.1300   3.3480898E+06   3.0416162E+06   3.2004662E+06
  531.1400   3.3480668E+06   3.0416548E+06   3.2004525E+06
  531.1500   3.3480440E+06   3.0416930E+06   3.2004388E+06
  531.1600   3.3480210E+06   3.0417315E+06   3.2004250E+06
  531.1700   3.3479982E+06   3.0417698E+06   3.2004115E+06
  531.1800   3.3479752E+06   3.0418082E+06   3.2003978E+06
  531.1900   3.3479525E+06   3.0418468E+06   3.2003840E+06
  531.2000   3.3479295E+06   3.0418852E+06   3.2003700E+06
  531.2100   3.3479068E+06   3.0419238E+06   3.2003562E+06
  531.2200   3.3478838E+06   3.0419622E+06   3.2003425E+06
  531.2300   3.3478608E+06   3.0420008E+06   3.2003288E+06
  531.2400   3.3478378E+06   3.0420395E+06   3.2003150E+06
  531.2500   3.3478150E+06   3.0420780E+06   3.2003010E+06
  531.2600   3.3477920E+06   3.0421168E+06   3.2002872E+06
  531.2700   3.3477690E+06   3.0421552E+06   3.2002735E+06
  531.2800   3.3477460E+06   3.0421940E+06   3.2002595E+06
  531.2900   3.3477230E+06   3.0422328E+06   3.2002458E+06
  531.3000   3.3477000E+06   3.0422715E+06   3.2002318E+06
  531.3100   3.3476770E+06   3.0423102E+06   3.2002178E+06
  531.3200   3.3476540E+06   3.0423490E+06   3.2002040E+06
  531.3300   3.3476310E+06   3.0423878E+06   3.2001900E+06
  531.3400   3.3476080E+06   3.0424265E+06   3.2001760E+06
  531.3500   3.3475848E+06   3.0424652E+06   3.2001620E+06
  531.3600   3.3475618E+06   3.0425042E+06   3.2001482E+06
  531.3700   3.3475388E+06   3.0425430E+06   3.2001342E+06
  531.3800   3.3475155E+06   3.0425820E+06   3.2001202E+06
  531.3900   3.3474925E+06   3.0426210E+06   3.2001062E+06
  531.4000   3.3474695E+06   3.0426598E+06   3.2000920E+06
  531.4100   3.3474462E+06   3.0426988E+06   3.2000780E+06
  531.4200   3.3474232E+06   3.0427378E+06   3.2000640E+06
  531.4300   3.3474000E+06   3.0427768E+06   3.2000500E+06
  531.4400   3.3473770E+06   3.0428160E+06   3.2000360E+06
  531.4500   3.3473538E+06   3.0428550E+06   3.2000218E+06
  531.4600   3.3473305E+06   3.0428940E+06   3.2000078E+06
  531.4700   3.3473075E+06   3.0429332E+06   3.1999935E+06
  531.4800   3.3472842E+06   3.0429722E+06   3.1999795E+06
  531.4900   3.3472610E+06   3.0430115E+06   3.1999652E+06
  531.5000   3.3472380E+06   3.0430505E+06   3.1999512E+06
  531.5100   3.3472148E+06   3.0430898E+06   3.1999370E+06
  531.5200   3.3471915E+06   3.0431290E+06   3.1999230E+06
  531.5300   3.3471682E+06   3.0431682E+06   3.1999088E+06
  531.5400   3.3471450E+06   3.0432075E+06   3.1998945E+06
  531.5500   3.3471218E+06   3.0432468E+06   3.1998802E+06
  531.5600   3.3470985E+06   3.0432862E+06   3.1998660E+06
  531.5700   3.3470752E+06   3.0433255E+06   3.1998518E+06
  531.5800   3.3470520E+06   3.0433648E+06   3.1998375E+06
  531.5900   3.3470288E+06   3.0434042E+06   3.1998232E+06
  531.6000   3.3470055E+06   3.0434435E+06   3.1998090E+06
  531.6100   3.3469820E+06   3.0434830E+06   3.1997948E+06
  531.6200   3.3469588E+06   3.0435225E+06   3.1997805E+06
  531.6300   3.3469355E+06   3.0435620E+06   3.1997662E+06
  531.6400   3.3469122E+06   3.0436015E+06   3.1997518E+06
  531.6500   3.3468888E+06   3.0436410E+06   3.1997375E+06
  531.6600   3.3468655E+06   3.0436805E+06   3.1997232E+06
  531.6700   3.3468420E+06   3.0437200E+06   3.1997088E+06
  531.6800   3.3468188E+06   3.0437595E+06   3.1996945E+06
  531.6900   3.3467952E+06   3.0437992E+06   3.1996800E+06
  531.7000   3.3467720E+06   3.0438388E+06   3.1996658E+06
  531.7100   3.3467485E+06   3.0438785E+06   3.1996512E+06
  531.7200   3.3467252E+06   3.0439180E+06   3.1996368E+06
  531.7300   3.3467018E+06   3.0439578E+06   3.1996222E+06
  531.7400   3.3466782E+06   3.0439975E+06   3.1996080E+06
  531.7500   3.3466550E+06   3.0440372E+06   3.1995935E+06
  531.7600   3.3466315E+06   3.0440770E+06   3.1995790E+06
  531.7700   3.3466080E+06   3.0441168E+06   3.1995645E+06
  531.7800   3.3465845E+06   3.0441565E+06   3.1995500E+06
  531.7900   3.3465610E+06   3.0441962E+06   3.1995355E+06
  531.8000   3.3465375E+06   3.0442362E+06   3.1995210E+06
  531.8100   3.3465140E+06   3.0442760E+06   3.1995065E+06
  531.8200   3.3464905E+06   3.0443160E+06   3.1994920E+06
  531.8300   3.3464670E+06   3.0443558E+06   3.1994772E+06
  531.8400   3.3464435E+06   3.0443958E+06   3.1994628E+06
  531.8500   3.3464200E+06   3.0444358E+06   3.1994482E+06
  531.8600   3.3463965E+06   3.0444758E+06   3.1994335E+06
  531.8700   3.3463730E+06   3.0445158E+06   3.1994190E+06
  531.8800   3.3463495E+06   3.0445558E+06   3.1994042E+06
  531.8900   3.3463258E+06   3.0445958E+06   3.1993898E+06
  531.9000   3.3463022E+06   3.0446358E+06   3.1993750E+06
  531.9100   3.3462788E+06   3.0446758E+06   3.1993605E+06
  531.9200   3.3462550E+06   3.0447160E+06   3.1993458E+06
  531.9300   3.3462315E+06   3.0447560E+06   3.1993310E+06
  531.9400   3.3462080E+06   3.0447962E+06   3.1993165E+06
  531.9500   3.3461842E+06   3.0448362E+06   3.1993018E+06
  531.9600   3.3461608E+06   3.0448765E+06   3.1992870E+06
  531.9700   3.3461370E+06   3.0449168E+06   3.1992722E+06
  531.9800   3.3461135E+06   3.0449570E+06   3.1992575E+06
  531.9900   3.3460898E+06   3.0449972E+06   3.1992428E+06
  532.0000   3.3460660E+06   3.0450375E+06   3.1992280E+06
  532.0100   3.3460425E+06   3.0450778E+06   3.1992132E+06
  532.0200   3.3460188E+06   3.0451180E+06   3.1991985E+06
  532.0300   3.3459950E+06   3.0451585E+06   3.1991835E+06
  532.0400   3.3459712E+06   3.0451988E+06   3.1991688E+06
  532.0500   3.3459478E+06   3.0452392E+06   3.1991540E+06
  532.0600   3.3459240E+06   3.0452795E+06   3.1991392E+06
  532.0700   3.3459002E+06   3.0453200E+06   3.1991242E+06
  532.0800   3.3458765E+06   3.0453605E+06   3.1991095E+06
  532.0900   3.3458528E+06   3.0454008E+06   3.1990945E+06
  532.1000   3.3458290E+06   3.0454412E+06   3.1990798E+06
  532.1100   3.3458052E+06   3.0454818E+06   3.1990648E+06
  532.1200   3.3457815E+06   3.0455222E+06   3.1990498E+06
  532.1300   3.3457578E+06   3.0455630E+06   3.1990350E+06
  532.1400   3.3457340E+06   3.0456035E+06   3.1990200E+06
  532.1500   3.3457100E+06   3.0456440E+06   3.1990050E+06
  532.1600   3.3456862E+06   3.0456848E+06   3.1989900E+06
  532.1700   3.3456625E+06   3.0457252E+06   3.1989752E+06
  532.1800   3.3456388E+06   3.0457660E+06   3.1989602E+06
  532.1900   3.3456148E+06   3.0458065E+06   3.1989452E+06
  532.2000   3.3455910E+06   3.0458472E+06   3.1989302E+06
  532.2100   3.3455672E+06   3.0458880E+06   3.1989152E+06
  532.2200   3.3455432E+06   3.0459288E+06   3.1989000E+06
  532.2300   3.3455195E+06   3.0459695E+06   3.1988850E+06
  532.2400   3.3454955E+06   3.0460102E+06   3.1988700E+06
  532.2500   3.3454718E+06   3.0460510E+06   3.1988550E+06
  532.2600   3.3454478E+06   3.0460918E+06   3.1988400E+06
  532.2700   3.3454240E+06   3.0461325E+06   3.1988248E+06
  532.2800   3.3454000E+06   3.0461735E+06   3.1988098E+06
  532.2900   3.3453760E+06   3.0462142E+06   3.1987945E+06
  532.3000   3.3453522E+06   3.0462552E+06   3.1987795E+06
  532.3100   3.3453282E+06   3.0462962E+06   3.1987642E+06
  532.3200   3.3453042E+06   3.0463370E+06   3.1987492E+06
  532.3300   3.3452802E+06   3.0463780E+06   3.1987340E+06
  532.3400   3.3452562E+06   3.0464190E+06   3.1987188E+06
  532.3500   3.3452325E+06   3.0464600E+06   3.1987038E+06
  532.3600   3.3452085E+06   3.0465010E+06   3.1986885E+06
  532.3700   3.3451845E+06   3.0465420E+06   3.1986732E+06
  532.3800   3.3451605E+06   3.0465830E+06   3.1986580E+06
  532.3900   3.3451365E+06   3.0466242E+06   3.1986428E+06
  532.4000   3.3451125E+06   3.0466652E+06   3.1986275E+06
  532.4100   3.3450885E+06   3.0467062E+06   3.1986122E+06
  532.4200   3.3450645E+06   3.0467475E+06   3.1985970E+06
  532.4300   3.3450402E+06   3.0467888E+06   3.1985818E+06
  532.4400   3.3450162E+06   3.0468298E+06   3.1985665E+06
  532.4500   3.3449922E+06   3.0468710E+06   3.1985512E+06
  532.4600   3.3449682E+06   3.0469122E+06   3.1985360E+06
  532.4700   3.3449442E+06   3.0469535E+06   3.1985205E+06
  532.4800   3.3449200E+06   3.0469948E+06   3.1985052E+06
  532.4900   3.3448960E+06   3.0470360E+06   3.1984900E+06
  532.5000   3.3448720E+06   3.0470772E+06   3.1984745E+06
  532.5100   3.3448478E+06   3.0471185E+06   3.1984592E+06
  532.5200   3.3448238E+06   3.0471600E+06   3.1984438E+06
  532.5300   3.3447995E+06   3.0472012E+06   3.1984285E+06
  532.5400   3.3447755E+06   3.0472428E+06   3.1984130E+06
  532.5500   3.3447512E+06   3.0472840E+06   3.1983975E+06
  532.5600   3.3447272E+06   3.0473255E+06   3.1983822E+06
  532.5700   3.3447030E+06   3.0473668E+06   3.1983668E+06
  532.5800   3.3446788E+06   3.0474082E+06   3.1983512E+06
  532.5900   3.3446548E+06   3.0474498E+06   3.1983358E+06
  532.6000   3.3446305E+06   3.0474912E+06   3.1983202E+06
  532.6100   3.3446062E+06   3.0475328E+06   3.1983048E+06
  532.6200   3.3445822E+06   3.0475742E+06   3.1982892E+06
  532.6300   3.3445580E+06   3.0476158E+06   3.1982738E+06
  532.6400   3.3445338E+06   3.0476575E+06   3.1982582E+06
  532.6500   3.3445095E+06   3.0476990E+06   3.1982428E+06
  532.6600   3.3444852E+06   3.0477405E+06   3.1982272E+06
  532.6700   3.3444610E+06   3.0477822E+06   3.1982118E+06
  532.6800   3.3444368E+06   3.0478240E+06   3.1981962E+06
  532.6900   3.3444125E+06   3.0478655E+06   3.1981805E+06
  532.7000   3.3443882E+06   3.0479072E+06   3.1981650E+06
  532.7100   3.3443640E+06   3.0479490E+06   3.1981495E+06
  532.7200   3.3443398E+06   3.0479908E+06   3.1981338E+06
  532.7300   3.3443155E+06   3.0480325E+06   3.1981182E+06
  532.7400   3.3442912E+06   3.0480742E+06   3.1981025E+06
  532.7500   3.3442670E+06   3.0481160E+06   3.1980870E+06
  532.7600   3.3442428E+06   3.0481578E+06   3.1980712E+06
  532.7700   3.3442182E+06   3.0481995E+06   3.1980555E+06
  532.7800   3.3441940E+06   3.0482415E+06   3.1980400E+06
  532.7900   3.3441698E+06   3.0482832E+06   3.1980242E+06
  532.8000   3.3441452E+06   3.0483252E+06   3.1980085E+06
  532.8100   3.3441210E+06   3.0483670E+06   3.1979928E+06
  532.8200   3.3440968E+06   3.0484090E+06   3.1979770E+06
  532.8300   3.3440722E+06   3.0484508E+06   3.1979612E+06
  532.8400   3.3440480E+06   3.0484928E+06   3.1979455E+06
  532.8500   3.3440235E+06   3.0485348E+06   3.1979298E+06
  532.8600   3.3439992E+06   3.0485768E+06   3.1979140E+06
  532.8700   3.3439748E+06   3.0486188E+06   3.1978982E+06
  532.8800   3.3439505E+06   3.0486608E+06   3.1978825E+06
  532.8900   3.3439260E+06   3.0487028E+06   3.1978668E+06
  532.9000   3.3439015E+06   3.0487450E+06   3.1978510E+06
  532.9100   3.3438772E+06   3.0487870E+06   3.1978350E+06
  532.9200   3.3438528E+06   3.0488290E+06   3.1978192E+06
  532.9300   3.3438282E+06   3.0488712E+06   3.1978035E+06
  532.9400   3.3438038E+06   3.0489135E+06   3.1977875E+06
  532.9500   3.3437795E+06   3.0489555E+06   3.1977718E+06
  532.9600   3.3437550E+06   3.0489978E+06   3.1977558E+06
  532.9700   3.3437305E+06   3.0490400E+06   3.1977400E+06
  532.9800   3.3437060E+06   3.0490820E+06   3.1977240E+06
  532.9900   3.3436815E+06   3.0491242E+06   3.1977080E+06
  533.0000   3.3436570E+06   3.0491665E+06   3.1976922E+06
  533.0100   3.3436325E+06   3.0492088E+06   3.1976762E+06
  533.0200   3.3436080E+06   3.0492512E+06   3.1976602E+06
  533.0300   3.3435835E+06   3.0492935E+06   3.1976442E+06
  533.0400   3.3435590E+06   3.0493358E+06   3.1976285E+06
  533.0500   3.3435345E+06   3.0493782E+06   3.1976125E+06
  533.0600   3.3435100E+06   3.0494205E+06   3.1975965E+06
  533.0700   3.3434855E+06   3.0494628E+06   3.1975805E+06
  533.0800   3.3434608E+06   3.0495052E+06   3.1975645E+06
  533.0900   3.3434362E+06   3.0495478E+06   3.1975485E+06
  533.1000   3.3434118E+06   3.0495900E+06   3.1975322E+06
  533.1100   3.3433872E+06   3.0496325E+06   3.1975162E+06
  533.1200   3.3433625E+06   3.0496750E+06   3.1975002E+06
  533.1300   3.3433380E+06   3.0497175E+06   3.1974842E+06
  533.1400   3.3433135E+06   3.0497600E+06   3.1974682E+06
  533.1500   3.3432888E+06   3.0498025E+06   3.1974520E+06
  533.1600   3.3432642E+06   3.0498450E+06   3.1974360E+06
  533.1700   3.3432395E+06   3.0498878E+06   3.1974198E+06
  533.1800   3.3432150E+06   3.0499302E+06   3.1974038E+06
  533.1900   3.3431902E+06   3.0499728E+06   3.1973875E+06
  533.2000   3.3431658E+06   3.0500155E+06   3.1973715E+06
  533.2100   3.3431410E+06   3.0500580E+06   3.1973552E+06
  533.2200   3.3431165E+06   3.0501008E+06   3.1973392E+06
  533.2300   3.3430918E+06   3.0501435E+06   3.1973230E+06
  533.2400   3.3430670E+06   3.0501860E+06   3.1973068E+06
  533.2500   3.3430425E+06   3.0502288E+06   3.1972905E+06
  533.2600   3.3430178E+06   3.0502715E+06   3.1972745E+06
  533.2700   3.3429930E+06   3.0503142E+06   3.1972582E+06
  533.2800   3.3429682E+06   3.0503570E+06   3.1972420E+06
  533.2900   3.3429438E+06   3.0503998E+06   3.1972258E+06
  533.3000   3.3429190E+06   3.0504425E+06   3.1972095E+06
  533.3100   3.3428942E+06   3.0504855E+06   3.1971932E+06
  533.3200   3.3428695E+06   3.0505282E+06   3.1971770E+06
  533.3300   3.3428448E+06   3.0505710E+06   3.1971608E+06
  533.3400   3.3428200E+06   3.0506140E+06   3.1971442E+06
  533.3500   3.3427952E+06   3.0506568E+06   3.1971280E+06
  533.3600   3.3427705E+06   3.0506998E+06   3.1971118E+06
  533.3700   3.3427458E+06   3.0507428E+06   3.1970955E+06
  533.3800   3.3427210E+06   3.0507855E+06   3.1970790E+06
  533.3900   3.3426962E+06   3.0508285E+06   3.1970628E+06
  533.4000   3.3426715E+06   3.0508715E+06   3.1970465E+06
  533.4100   3.3426468E+06   3.0509145E+06   3.1970300E+06
  533.4200   3.3426220E+06   3.0509575E+06   3.1970138E+06
  533.4300   3.3425970E+06   3.0510005E+06   3.1969972E+06
  533.4400   3.3425722E+06   3.0510435E+06   3.1969808E+06
  533.4500   3.3425475E+06   3.0510865E+06   3.1969645E+06
  533.4600   3.3425228E+06   3.0511298E+06   3.1969480E+06
  533.4700   3.3424978E+06   3.0511728E+06   3.1969315E+06
  533.4800   3.3424730E+06   3.0512158E+06   3.1969152E+06
  533.4900   3.3424482E+06   3.0512590E+06   3.1968988E+06
  533.5000   3.3424232E+06   3.0513022E+06   3.1968822E+06
  533.5100   3.3423985E+06   3.0513452E+06   3.1968658E+06
  533.5200   3.3423735E+06   3.0513885E+06   3.1968492E+06
  533.5300   3.3423488E+06   3.0514318E+06   3.1968328E+06
  533.5400   3.3423238E+06   3.0514748E+06   3.1968162E+06
  533.5500   3.3422990E+06   3.0515180E+06   3.1967998E+06
  533.5600   3.3422740E+06   3.0515612E+06   3.1967832E+06
  533.5700   3.3422492E+06   3.0516045E+06   3.1967668E+06
  533.5800   3.3422242E+06   3.0516480E+06   3.1967502E+06
  533.5900   3.3421992E+06   3.0516912E+06   3.1967335E+06
  533.6000   3.3421745E+06   3.0517345E+06   3.1967170E+06
  533.6100   3.3421495E+06   3.0517778E+06   3.1967005E+06
  533.6200   3.3421245E+06   3.0518212E+06   3.1966840E+06
  533.6300   3.3420998E+06   3.0518645E+06   3.1966672E+06
  533.6400   3.3420748E+06   3.0519080E+06   3.1966508E+06
  533.6500   3.3420498E+06   3.0519512E+06   3.1966340E+06
  533.6600   3.3420248E+06   3.0519948E+06   3.1966175E+06
  533.6700   3.3419998E+06   3.0520382E+06   3.1966008E+06
  533.6800   3.3419748E+06   3.0520815E+06   3.1965842E+06
  533.6900   3.3419500E+06   3.0521250E+06   3.1965675E+06
  533.7000   3.3419250E+06   3.0521685E+06   3.1965508E+06
